1608f92c002ef7f2de1ba82576a74370;Joe Biden, Cory Booker, Hillary Clinton, Andrew Cuomo, Kirsten Gillibrand, Martin O'Malley, Brian Schweitzer, Mark Warner, Elizabeth Warren, Others 
179aadfc77f07ecc46e60ba4539e806a;Joe Biden, Hillary Clinton, Andrew Cuomo, Kirsten Gillibrand, Martin O'Malley, Deval Patrick, Brian Schweitzer, Mark Warner, Elizabeth Warren, Others 
a51df1b82a11c9cfeeebef25d14e6d2c;Joe Biden, Lincoln Chafee, Hillary Clinton, Lawrence Lessig, Martin O'Malley, Bernie Sanders, Jim Webb, Others 
c34c9faae605c32899e434562fd52d5d;Hillary Clinton, Lawrence Lessig, Martin O'Malley, Bernie Sanders, Others 
cea9eac38c8c4a0b083d2f89eedfb765;Joe Biden, Hillary Clinton, Andrew Cuomo, Martin O'Malley, Bernie Sanders, Elizabeth Warren, Jim Webb, Others 
dd4186c92a3d82cdd2252562d2c79b17;Hillary Clinton, Martin O'Malley, Bernie Sanders, Others 
eb87a1aef900debfd394c51bc07e6f32;Hillary Clinton, Bernie Sanders, Others / Undecided 
