255; 10%, 15%, 7%, 1%, 1%, 9%, 4%, 12%, 13%, 2%, 2%, Other/Not Sure 25%, 
170; 10%, 10%, 2%, 9%, 3%, 2%, 6%, 0%, 2%, 0%, 11%, 2%, 11%, 2%, 11%, 10%, Other 1% No preference 8%, 
149; 13%, 6%, 3%, 6%, 2%, —, 1%, 6%, 0%, 5%, 0%, 4%, 3%, 5%, 2%, 31%, 13%, , 
97; 10%, 12%, 5%, 5%, 8%, 1%, 0%, 3%, 1%, 1%, 0%, 7%, 7%, 2%, 32%, Wouldn't vote 6%, 
254; 13%, 13%, 12%, 4%, 2%, 16%, —, 10%, 13%, 4%, —, Other/Not Sure 13%, 
171; 22%, 11%, 4%, 4%, 2%, 1%, 9%, 0%, 1%, 0%, 7%, 5%, 14%, 0%, 1%, 17%, None 0% Other 1% Not Sure 1%, 
148; 14%, 10%, 3%, 9%, 0%, 0%, 0%, 6%, 1%, 3%, 0%, 6%, 3%, 5%, 1%, 19%, 15%, , 
96; 8%, 24%, 2%, 6%, 9%, 0%, 0%, 2%, 1%, 4%, 0%, 3%, 11%, 0%, 17%, Undecided 9%, 
257; 16%, 14%, —, —, —, —, —, 18%, —, 9%, —, Other 21% Not sure 22%, 
172; 14%, 9%, 4%, 3%, 6%, 0%, 7%, 1%, 4%, 0%, 9%, 7%, 10%, 3%, 2%, 9%, Other 1% No preference 11%, 
95; 7%, 17%, 2%, 7%, 9%, —, 0%, 5%, 0%, 3%, 0%, 3%, 11%, 1%, 35%, , 
28; 5%, 12%, 4%, 15%, 1%, —, 1%, 1%, 2%, 0%, 2%, 12%, 0%, 38%, Other 2% None of these 2% Would not vote 0% No Opinion4%, 
256; 15%, 15%, 7%, 3%, 1%, 14%, —, 16%, 9%, 5%, —, Other/Not Sure 15%, 
173; 15%, 12%, 4%, 8%, 5%, —, 12%, —, —, —, 8%, —, 13%, —, —, 17%, Someone else/ Undecided 9%, 
94; 10%, 17%, 2%, 7%, 6%, 0%, 1%, 4%, 1%, 4%, 1%, 2%, 13%, 2%, 27%, Undecided 3%, 
29; 3%, 9%, 2%, 14%, 2%, 0%, 1%, 2%, 3%, 1%, 2%, 10%, 0%, 41%, Other 0% No One 2% Undecided 6%, 
246; —, 32%, —, —, —, —, —, —, —, —, Another Republican 31% Wouldn't vote 1% Don't know 35%, 
152; 15%, 5%, 2%, 8%, 3%, —, 0%, 6%, 0%, 2%, 0%, 4%, 0%, 4%, 1%, 31%, 13%, Other 0% Undecided 7%, 
109; 6%, 12%, 6%, 7%, 10%, 0%, 1%, 2%, 1%, 4%, 1%, 2%, 9%, 1%, 36%, 1%, , 
88; 7%, 18%, 3%, 8%, 9%, 0%, 1%, 3%, 1%, 3%, 0%, 3%, 11%, 0%, 28%, Other 0% No preference 3%, 
13; 8%, 11%, 3%, 14%, 1%, 0%, 2%, 1%, 3%, 8%, 0%, 42%, Wouldn't vote 7%, 
247; 12%, 22%, 12%, —, 20%, —, 16%, —, —, 5%, Don't know 13%, 
153; 10%, 6%, 3%, 5%, 1%, 0%, 1%, 6%, 2%, 5%, 1%, 6%, 2%, 6%, 1%, 20%, 13%, Someone else 0% Wouldn't vote 1% DK/NA 12%, 
108; 8%, 14%, 3%, 7%, 11%, 0%, 0%, 2%, 0%, 2%, 1%, 3%, 7%, 0%, 29%, 3%, No one 1% Don't know 6% Someone else 2%, 
89; 9%, 20%, 2%, 5%, 5%, —, 1%, 4%, 0%, 3%, 1%, 3%, 5%, 1%, 34%, Other/Undecided 8%, 
12; 4%, 10%, 2%, 20%, 3%, 0%, 1%, 2%, 2%, 13%, 0%, 35%, Don’t know 6% Others 2%, 
244; 10%, 18%, 10%, —, 12%, 3%, 7%, 11%, 4%, 4%, Sarah Palin 8% Undecided 13%, 
150; 10%, 5%, 2%, 7%, 1%, —, 1%, 7%, 2%, 5%, 1%, 3%, 2%, 5%, 2%, 26%, 14%, Not Sure 7%, 
11; 4%, 8%, 4%, 18%, 2%, 0%, 1%, 2%, 3%, 9%, 0%, 34%, Don't know 11%, 
245; 6%, 24%, 10%, —, 13%, 7%, 9%, 11%, 6%, —, Other 6% None/No-one 2% No opinion 6%, 
234b;  12%, —, 6%, 15%, —, 1%, 11%, 3%, 15%, 13%, 4%, 8%, Undecided 14%, 
151; 11%, 6%, 4%, 3%, 2%, —, 2%, 5%, 2%, 4%, 2%, 7%, 3%, 5%, 2%, 27%, 7%, Wouldn't vote 8%, 
10; 3%, 9%, 3%, 20%, 2%, 0%, 2%, 2%, 3%, 11%, 0%, 38%, Don't know 5%, 
242; —, 18%, 14%, —, 15%, —, 11%, —, —, 4%, Other 16% Don't know 21%, 
217b;  13%, 7%, 8%, 4%, 12%, 2%, 2%, 12%, 6%, —, 8%, 9%, 4%, 2%, Other 1% None 3% No opinion 9%, 
156; 12%, 10%, 3%, 4%, 4%, 0%, 0%, 8%, 1%, 3%, 0%, 4%, 1%, 10%, 1%, 19%, 17%, Undecided 2%, 
17; 6%, 9%, 5%, 23%, 2%, —, —, 4%, —, —, 10%, —, 38%, Other 3%, 
243; 11%, 17%, 13%, 3%, 14%, —, 7%, 9%, —, 5%, John Kasich 2% Other 2% Wouldn't vote 1% Don't know 17%, 
157; 14%, 7%, 4%, 3%, 3%, 2%, 3%, 1%, 2%, 0%, 5%, 2%, 4%, 1%, 28%, 13%, Other 0% Undecided 8%, 
16; 6%, 12%, 2%, 14%, 1%, 0%, 2%, 1%, 0%, 3%, 12%, 1%, 39%, Wouldn't vote 6%, 
